fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
91,car,0.9254492521286011,3,354,220,519,321,,,,,,,
91,bus,0.6890835165977478,1,521,190,656,281,,,,,,,
92,car,0.9314265251159668,3,357,221,520,321,,,,,,,
92,bus,0.6706916689872742,1,522,190,656,281,,,,,,,
93,car,0.9233573079109192,3,359,222,521,321,,,,,,,
94,car,0.930169403553009,3,362,222,522,320,,,,,,,
94,bus,0.6992227435112,1,522,191,656,283,,,,,,,
95,car,0.9340535402297974,3,365,222,523,319,,,,,,,
95,bus,0.6954517364501953,1,522,191,657,283,,,,,,,
96,car,0.9230962991714478,3,367,221,526,318,,,,,,,
96,bus,0.7506750822067261,1,522,189,659,283,,,,,,,
97,car,0.9195496439933777,3,372,220,528,316,,,,,,,
97,bus,0.7452595829963684,1,523,187,660,280,,,,,,,
98,car,0.9094612002372742,3,376,218,529,314,,,,,,,
98,bus,0.758416473865509,1,523,186,662,276,,,,,,,
99,car,0.8971594572067261,3,378,216,530,312,,,,,,,
99,truck,0.8071491718292236,1,522,183,662,273,,,,,,,
100,car,0.8919203281402588,3,380,215,531,310,,,,,,,
100,truck,0.8111754655838013,1,521,182,663,271,,,,,,,
101,car,0.9020645618438721,3,382,214,530,308,,,,,,,
101,truck,0.8065987825393677,1,519,180,663,269,,,,,,,
102,car,0.8931335806846619,3,384,212,529,305,,,,,,,
102,truck,0.7824631929397583,1,518,179,663,267,,,,,,,
103,car,0.9113655686378479,3,385,211,529,303,,,,,,,
103,truck,0.8389960527420044,1,518,178,660,265,,,,,,,
104,car,0.9019040465354919,3,388,211,530,302,,,,,,,
104,truck,0.8147327899932861,1,517,178,658,265,,,,,,,
105,car,0.8762201070785522,3,391,210,531,300,,,,,,,
105,truck,0.8378631472587585,1,518,177,655,264,,,,,,,
106,car,0.8871565461158752,3,393,209,531,298,,,,,,,
106,truck,0.8407888412475586,1,516,176,653,262,,,,,,,
107,car,0.889236330986023,3,395,209,531,298,,,,,,,
107,truck,0.8493357300758362,1,515,176,652,262,,,,,,,
108,car,0.9007080793380737,3,395,209,530,298,,,,,,,
108,truck,0.831946074962616,1,514,176,648,261,,,,,,,
109,car,0.8996013402938843,3,395,209,529,297,,,,,,,
109,truck,0.7384864091873169,1,514,176,644,260,,,,,,,
110,car,0.8973934650421143,3,396,209,529,297,,,,,,,
110,truck,0.7356328964233398,1,512,176,641,260,,,,,,,
111,car,0.8947980403900146,3,396,210,528,296,,,,,,,
111,truck,0.8101837038993835,1,510,176,640,260,,,,,,,
112,car,0.8972525596618652,3,398,210,528,296,,,,,,,
112,truck,0.838108241558075,1,508,176,637,260,,,,,,,
113,car,0.9127047061920166,3,400,210,528,296,,,,,,,
113,truck,0.854004979133606,1,507,176,637,260,,,,,,,
114,car,0.899690568447113,3,401,210,528,295,,,,,,,
114,truck,0.8276826739311218,1,507,177,635,260,,,,,,,
115,car,0.8993991017341614,3,402,211,529,295,,,,,,,
115,truck,0.8614606857299805,1,507,176,635,260,,,,,,,
116,car,0.90067058801651,3,403,211,529,295,,,,,,,
116,truck,0.8400713205337524,1,506,177,634,260,,,,,,,
117,car,0.892805278301239,3,405,212,529,295,,,,,,,
117,truck,0.844417154788971,1,506,178,633,261,,,,,,,
118,car,0.8891803026199341,3,406,212,530,296,,,,,,,
118,truck,0.8351215720176697,1,506,179,631,262,,,,,,,
119,car,0.8946041464805603,3,409,213,530,296,,,,,,,
119,truck,0.8154281377792358,1,507,179,631,262,,,,,,,
120,car,0.8943543434143066,3,411,214,530,296,,,,,,,
120,truck,0.8363862633705139,1,507,180,630,263,,,,,,,
121,car,0.8899630904197693,3,412,215,531,297,,,,,,,
121,truck,0.7777848839759827,1,508,180,629,263,,,,,,,
122,car,0.888256847858429,3,412,216,532,297,,,,,,,
122,truck,0.7749462127685547,1,508,181,628,263,,,,,,,
123,car,0.8899074792861938,3,416,216,533,297,,,,,,,
123,truck,0.7986357808113098,1,508,181,627,263,,,,,,,
124,car,0.8849804997444153,3,420,217,535,299,,,,,,,
124,truck,0.7829731106758118,1,509,182,625,263,,,,,,,
125,car,0.8684597611427307,3,423,219,536,300,,,,,,,
125,truck,0.8318928480148315,1,510,184,623,264,,,,,,,
126,car,0.8604614734649658,3,426,220,538,301,,,,,,,
126,truck,0.7595365047454834,1,510,184,622,264,,,,,,,
127,car,0.8643431067466736,3,428,221,539,302,,,,,,,
127,truck,0.668683648109436,1,512,185,622,264,,,,,,,
128,car,0.8550503253936768,3,430,223,540,303,,,,,,,
129,car,0.8750835061073303,3,431,223,542,304,,,,,,,
129,truck,0.6642298698425293,1,513,187,622,265,,,,,,,
130,car,0.896648645401001,3,434,223,543,304,,,,,,,
131,car,0.887902021408081,3,438,224,545,303,,,,,,,
132,car,0.8942960500717163,3,440,224,546,303,,,,,,,
133,car,0.8934638500213623,3,442,223,548,303,,,,,,,
134,car,0.8834444284439087,3,444,223,548,303,,,,,,,
135,car,0.8822649717330933,3,445,223,549,303,,,,,,,
136,car,0.8893864154815674,3,447,223,549,303,,,,,,,
137,car,0.8708032369613647,3,448,224,550,304,,,,,,,
137,truck,0.607204258441925,1,516,189,629,266,,,,,,,
138,car,0.8594819903373718,3,449,226,551,304,,,,,,,
139,car,0.8980792760848999,3,450,228,552,304,,,,,,,
140,car,0.8920955061912537,3,451,230,553,305,,,,,,,
141,car,0.876655638217926,3,453,232,553,305,,,,,,,
141,truck,0.6322349309921265,1,516,192,622,269,,,,,,,
142,car,0.8848739862442017,3,454,232,554,305,,,,,,,
142,car,0.6825470924377441,10,430,225,496,273,,,,,,,
142,truck,0.6398512125015259,1,516,194,622,269,,,,,,,
143,car,0.8941406011581421,3,455,234,554,307,,,,,,,
143,car,0.7005115747451782,10,424,226,494,275,,,,,,,
143,truck,0.6881359219551086,1,516,195,619,271,,,,,,,
144,car,0.8501183986663818,3,457,236,555,308,,,,,,,
144,car,0.7176734209060669,10,419,227,489,277,,,,,,,
144,truck,0.6775531768798828,1,515,196,619,273,,,,,,,
145,car,0.8792242407798767,3,458,238,555,309,,,,,,,
145,car,0.7932409644126892,10,414,229,486,280,,,,,,,
145,truck,0.6271135210990906,1,515,198,620,274,,,,,,,
146,car,0.8978781700134277,3,459,240,556,312,,,,,,,
146,car,0.81011962890625,10,409,232,481,283,,,,,,,
147,car,0.8872193098068237,3,460,242,556,313,,,,,,,
147,car,0.7843274474143982,10,403,233,481,284,,,,,,,
148,car,0.8691196441650391,3,462,243,556,315,,,,,,,
148,car,0.7730597853660583,10,396,236,476,288,,,,,,,
149,car,0.8284031748771667,3,461,246,557,315,,,,,,,
149,car,0.7927536368370056,10,390,238,474,291,,,,,,,
149,truck,0.641204297542572,1,513,206,615,282,,,,,,,
150,car,0.8584354519844055,3,462,247,557,317,,,,,,,
150,car,0.8402782082557678,10,384,239,472,294,,,,,,,
150,truck,0.6514891386032104,1,513,208,616,284,,,,,,,
151,car,0.8669360280036926,3,462,248,556,318,,,,,,,
151,car,0.8647273182868958,10,378,240,467,296,,,,,,,
151,truck,0.6104761958122253,1,512,210,614,285,,,,,,,
152,car,0.8809453845024109,3,463,250,556,320,,,,,,,
152,car,0.8683940172195435,10,371,241,464,299,,,,,,,
152,truck,0.6022153496742249,1,512,211,613,287,,,,,,,
153,car,0.8478344678878784,3,463,253,555,322,,,,,,,
153,car,0.8756033778190613,10,364,242,462,302,,,,,,,
153,truck,0.6657009124755859,1,511,212,611,289,,,,,,,
154,car,0.8557736873626709,3,464,254,556,323,,,,,,,
154,car,0.8657383322715759,10,357,244,458,305,,,,,,,
154,truck,0.7001069188117981,1,510,213,610,290,,,,,,,
155,car,0.875355064868927,3,464,255,557,325,,,,,,,
155,car,0.8814712166786194,10,352,245,454,307,,,,,,,
155,truck,0.6604111194610596,1,509,215,610,292,,,,,,,
156,car,0.8630305528640747,3,465,257,557,327,,,,,,,
156,car,0.8857455253601074,10,345,247,450,311,,,,,,,
156,truck,0.6059887409210205,1,509,216,609,294,,,,,,,
157,car,0.8617427349090576,3,466,258,558,329,,,,,,,
157,car,0.9085366725921631,10,336,248,446,314,,,,,,,
157,truck,0.6019388437271118,1,510,218,609,295,,,,,,,
158,car,0.8452233076095581,3,467,260,559,331,,,,,,,
158,car,0.9051085710525513,10,330,250,443,316,,,,,,,
158,truck,0.6601393818855286,1,510,219,610,296,,,,,,,
159,car,0.8667547106742859,3,468,261,559,331,,,,,,,
159,car,0.8860191702842712,10,323,250,440,320,,,,,,,
159,truck,0.6795222759246826,1,511,220,610,297,,,,,,,
160,car,0.8689571022987366,3,470,261,560,332,,,,,,,
160,car,0.8783553242683411,10,314,251,436,322,,,,,,,
160,truck,0.6152399778366089,1,512,220,611,298,,,,,,,
161,car,0.8607690930366516,3,472,261,561,332,,,,,,,
161,car,0.8599317073822021,10,305,252,433,324,,,,,,,
162,car,0.8709550499916077,3,473,261,562,332,,,,,,,
162,car,0.8850604891777039,10,298,252,429,326,,,,,,,
163,car,0.868436872959137,3,474,261,563,332,,,,,,,
163,car,0.8826238512992859,10,288,251,424,328,,,,,,,
163,bus,0.6335805058479309,1,512,220,613,297,,,,,,,
164,car,0.8767447471618652,3,475,262,564,332,,,,,,,
164,car,0.8423529267311096,10,278,252,419,329,,,,,,,
165,car,0.8749547004699707,3,476,262,565,332,,,,,,,
165,car,0.8452745676040649,10,268,252,414,331,,,,,,,
166,car,0.8770180940628052,3,476,261,566,331,,,,,,,
166,car,0.8484494686126709,10,257,251,408,333,,,,,,,
167,car,0.8696578145027161,3,476,261,566,331,,,,,,,
167,car,0.8406287431716919,10,243,251,402,336,,,,,,,
168,car,0.8661336898803711,3,476,261,566,331,,,,,,,
168,car,0.8681439161300659,10,230,250,396,339,,,,,,,
169,car,0.8728505373001099,3,477,260,565,330,,,,,,,
169,car,0.8616087436676025,10,215,249,389,341,,,,,,,
170,car,0.87742018699646,3,476,260,565,330,,,,,,,
170,car,0.86631178855896,10,198,249,381,343,,,,,,,
171,car,0.8737624287605286,3,475,260,564,329,,,,,,,
171,car,0.8821148872375488,10,178,248,374,347,,,,,,,
172,car,0.8786572217941284,3,474,259,562,328,,,,,,,
172,car,0.8841436505317688,10,160,247,365,349,,,,,,,
172,truck,0.6204864382743835,1,506,219,608,297,,,,,,,
173,car,0.8525645732879639,3,473,259,561,327,,,,,,,
173,car,0.8790828585624695,10,139,246,356,353,,,,,,,
173,truck,0.6576863527297974,1,506,219,608,296,,,,,,,
174,car,0.8564298748970032,3,473,259,561,327,,,,,,,
174,car,0.8708978295326233,10,115,245,347,358,,,,,,,
175,car,0.85931795835495,3,473,258,560,326,,,,,,,
175,car,0.874643087387085,10,93,245,336,363,,,,,,,
176,car,0.8508594632148743,3,472,258,559,326,,,,,,,
176,car,0.8932488560676575,10,67,245,324,368,,,,,,,
176,truck,0.6562902927398682,1,502,217,603,294,,,,,,,
177,car,0.8542234897613525,3,471,258,558,326,,,,,,,
177,car,0.8579108715057373,10,36,244,313,380,,,,,,,
177,truck,0.6758623719215393,1,501,216,602,293,,,,,,,
178,car,0.8591395616531372,3,469,257,557,325,,,,,,,
178,car,0.8973198533058167,10,6,243,300,392,,,,,,,
178,truck,0.7347582578659058,1,499,216,600,292,,,,,,,
179,car,0.8502415418624878,3,468,255,557,324,,,,,,,
179,car,0.9301842451095581,10,0,240,287,398,,,,,,,
180,car,0.8736317753791809,3,467,254,555,323,,,,,,,
180,car,0.9215119481086731,10,0,239,271,401,,,,,,,
181,car,0.8806504607200623,3,466,253,554,322,,,,,,,
181,car,0.9079140424728394,10,0,237,254,401,,,,,,,
182,car,0.8846523761749268,3,464,252,551,322,,,,,,,
182,car,0.9032336473464966,10,0,236,235,400,,,,,,,
183,car,0.8942705988883972,3,462,251,549,321,,,,,,,
183,car,0.8695791959762573,10,0,235,213,391,,,,,,,
184,car,0.8823909163475037,3,460,250,547,320,,,,,,,
184,car,0.8811660408973694,10,0,233,190,392,,,,,,,
185,car,0.8811596632003784,3,458,250,544,320,,,,,,,
185,car,0.8680968880653381,10,0,232,165,392,,,,,,,
186,car,0.8806971907615662,3,455,249,542,319,,,,,,,
186,car,0.7967009544372559,10,0,230,135,391,,,,,,,
187,car,0.8745247721672058,3,451,248,539,318,,,,,,,
187,car,0.8099207282066345,10,0,231,105,393,,,,,,,
187,truck,0.6384239196777344,1,475,208,579,284,,,,,,,
188,car,0.874729335308075,3,448,248,537,318,,,,,,,
188,truck,0.7319448590278625,1,472,208,575,283,,,,,,,
189,car,0.8857713341712952,3,446,247,534,316,,,,,,,
189,truck,0.7069147229194641,1,470,207,573,282,,,,,,,
190,car,0.8917723298072815,3,444,247,532,315,,,,,,,
190,truck,0.673248291015625,1,466,206,571,281,,,,,,,
191,car,0.8960748314857483,3,441,246,528,314,,,,,,,
191,truck,0.6354804635047913,1,464,205,570,279,,,,,,,
191,car,0.6123001575469971,11,12,149,846,472,,,,,,,
192,car,0.888367772102356,3,439,245,526,314,,,,,,,
192,car,0.6094163060188293,11,16,146,846,472,,,,,,,
193,car,0.875304102897644,3,436,243,523,313,,,,,,,
194,car,0.860914409160614,3,433,243,520,313,,,,,,,
194,bus,0.6289372444152832,1,454,202,559,278,,,,,,,
195,car,0.8978701829910278,3,430,241,518,312,,,,,,,
196,car,0.888844907283783,3,427,240,515,311,,,,,,,
196,bus,0.6131295561790466,1,446,200,554,277,,,,,,,
197,car,0.8961731195449829,3,424,241,512,311,,,,,,,
198,car,0.8980396389961243,3,422,240,510,311,,,,,,,
199,car,0.8817474842071533,3,419,239,507,310,,,,,,,
199,car,0.6009657382965088,11,9,130,846,472,,,,,,,
199,truck,0.6266754269599915,1,440,199,547,273,,,,,,,
200,car,0.8829284906387329,3,417,238,506,310,,,,,,,
200,car,0.6133224964141846,11,10,122,846,472,,,,,,,
201,car,0.8593747615814209,3,414,238,503,309,,,,,,,
201,car,0.6269951462745667,11,9,111,846,472,,,,,,,
202,car,0.8157263398170471,3,411,237,501,307,,,,,,,
202,car,0.6230344176292419,11,11,104,846,472,,,,,,,
202,truck,0.7032927870750427,1,432,197,542,273,,,,,,,
203,car,0.7880085110664368,3,410,236,499,307,,,,,,,
203,truck,0.7092828750610352,1,430,197,540,272,,,,,,,
204,car,0.8452767133712769,3,409,237,497,307,,,,,,,
204,truck,0.6857781410217285,1,429,196,539,273,,,,,,,
205,car,0.8727507591247559,3,408,236,495,307,,,,,,,
205,truck,0.6201602816581726,1,427,196,537,272,,,,,,,
206,car,0.8752080798149109,3,406,236,495,307,,,,,,,
206,truck,0.7224197387695312,1,425,196,537,271,,,,,,,
207,car,0.8973004817962646,3,406,235,494,306,,,,,,,
207,bus,0.6496990919113159,1,423,195,536,270,,,,,,,
208,car,0.9027834534645081,3,405,234,494,306,,,,,,,
208,truck,0.7131468653678894,1,422,195,536,270,,,,,,,
209,car,0.8973657488822937,3,404,234,493,306,,,,,,,
209,truck,0.722865641117096,1,421,194,536,270,,,,,,,
210,car,0.8949306011199951,3,404,234,492,305,,,,,,,
210,truck,0.6159215569496155,1,421,194,535,270,,,,,,,
211,car,0.8904877305030823,3,403,233,491,305,,,,,,,
211,truck,0.6593633890151978,1,421,194,536,270,,,,,,,
212,car,0.874771237373352,3,402,232,491,305,,,,,,,
212,truck,0.6400419473648071,1,420,193,536,270,,,,,,,
213,car,0.8669305443763733,3,401,232,490,305,,,,,,,
214,car,0.8581944704055786,3,400,231,490,305,,,,,,,
214,truck,0.6336730718612671,1,419,192,536,270,,,,,,,
215,car,0.8654437065124512,3,400,230,490,304,,,,,,,
215,truck,0.6028925180435181,1,420,191,538,269,,,,,,,
216,car,0.8619252443313599,3,400,230,489,303,,,,,,,
216,truck,0.6419177651405334,1,419,191,538,270,,,,,,,
217,car,0.867242157459259,3,399,229,489,303,,,,,,,
217,truck,0.6540613770484924,1,420,189,538,269,,,,,,,
217,car,0.6244397759437561,15,364,234,403,267,,,,,,,
218,car,0.8746309280395508,3,399,229,490,303,,,,,,,
218,truck,0.6656614542007446,1,420,187,539,268,,,,,,,
218,car,0.6550183892250061,15,361,235,403,267,,,,,,,
219,car,0.8695856928825378,3,399,228,490,303,,,,,,,
219,truck,0.6638622283935547,1,420,187,539,267,,,,,,,
220,car,0.8767204880714417,3,399,227,491,302,,,,,,,
220,truck,0.6140000820159912,1,420,188,541,267,,,,,,,
221,car,0.8720385432243347,3,400,227,491,302,,,,,,,
221,truck,0.6313968300819397,1,420,186,543,266,,,,,,,
222,car,0.8678749799728394,3,400,227,492,302,,,,,,,
222,car,0.6234785318374634,15,353,233,395,268,,,,,,,
223,car,0.8650171160697937,3,400,226,492,301,,,,,,,
223,car,0.6585073471069336,15,352,230,394,269,,,,,,,
223,truck,0.6816731691360474,1,421,187,546,267,,,,,,,
224,car,0.871271014213562,3,399,226,493,301,,,,,,,
224,car,0.6436935663223267,15,350,229,393,269,,,,,,,
224,truck,0.6767311096191406,1,420,186,546,265,,,,,,,
225,car,0.8683930039405823,3,399,226,494,301,,,,,,,
225,car,0.7070595026016235,15,347,229,390,269,,,,,,,
225,truck,0.6775678396224976,1,420,186,549,264,,,,,,,
