fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
1,car,0.8843560814857483,1,106,822,404,1059,matricula,0.5132236480712891,376,944,404,982,
1,car,0.8449839949607849,2,206,792,624,990,,,,,,,
1,car,0.7815427184104919,3,1150,722,1502,887,,,,,,,
1,car,0.6723484992980957,4,793,736,923,777,,,,,,,
1,car,0.6596935391426086,5,391,769,687,899,,,,,,,
1,car,0.6474758386611938,6,959,731,1092,788,,,,,,,
1,car,0.5719491839408875,7,1067,738,1275,817,,,,,,,
1,car,0.5077000856399536,8,592,762,749,869,,,,,,,
1,car,0.4793894588947296,9,604,764,802,846,,,,,,,
2,car,0.8784103393554688,1,105,821,403,1059,matricula,0.5862312912940979,376,944,403,982,
2,car,0.8630437850952148,2,206,789,625,990,,,,,,,
2,car,0.7983928322792053,3,1150,722,1502,887,,,,,,,
2,car,0.684225857257843,4,792,735,918,778,,,,,,,
2,car,0.6465353965759277,5,393,768,688,898,,,,,,,
2,car,0.6694064140319824,6,958,731,1090,787,,,,,,,
2,car,0.5788136720657349,7,1066,738,1275,817,,,,,,,
2,car,0.5053685307502747,8,592,763,748,870,,,,,,,
2,car,0.47892582416534424,9,607,765,800,846,,,,,,,
3,car,0.8780595064163208,1,104,820,402,1057,matricula,0.6282855868339539,376,941,402,981,
3,car,0.8829240202903748,2,206,787,625,990,,,,,,,
3,car,0.7993002533912659,3,1150,722,1502,887,,,,,,,
3,car,0.6720314025878906,4,791,735,918,777,,,,,,,
3,car,0.6480964422225952,5,405,767,687,898,,,,,,,
3,car,0.6789126396179199,6,957,731,1088,787,,,,,,,
3,car,0.6236875653266907,7,1064,738,1259,815,,,,,,,
3,car,0.5543037056922913,8,590,761,749,872,,,,,,,
3,car,0.4202454388141632,9,606,764,800,845,,,,,,,
4,car,0.8795362114906311,1,103,819,402,1057,matricula,0.632757306098938,375,940,402,980,
4,car,0.9088816046714783,2,206,785,624,989,,,,,,,
4,car,0.7983248829841614,3,1150,722,1501,886,,,,,,,
4,car,0.6670348048210144,4,792,734,915,777,,,,,,,
4,car,0.6829007267951965,5,412,767,685,897,,,,,,,
4,car,0.6868768930435181,6,959,730,1087,786,,,,,,,
4,car,0.5966055393218994,7,1065,738,1254,816,,,,,,,
4,car,0.4992024600505829,8,585,760,751,872,,,,,,,
5,car,0.8881727457046509,1,104,818,402,1056,,,,,,,
5,car,0.9033628106117249,2,206,785,623,989,,,,,,,
5,car,0.812713623046875,3,1150,722,1501,885,,,,,,,
5,car,0.6317877769470215,4,793,733,918,777,,,,,,,
5,car,0.6737440824508667,5,405,767,684,898,,,,,,,
5,car,0.6665633916854858,6,960,729,1090,786,,,,,,,
5,car,0.6397892236709595,7,1066,737,1256,816,,,,,,,
5,car,0.5174451470375061,8,582,759,752,873,,,,,,,
6,car,0.8829457759857178,1,104,817,401,1056,matricula,0.5885083675384521,374,939,401,979,
6,car,0.895534336566925,2,205,785,622,989,,,,,,,
6,car,0.7937150597572327,3,1150,721,1500,885,,,,,,,
6,car,0.6221473217010498,4,792,732,921,777,,,,,,,
6,car,0.6846228241920471,5,403,767,683,899,,,,,,,
6,car,0.6458103656768799,6,958,729,1092,785,,,,,,,
6,car,0.6031132936477661,7,1065,737,1255,816,,,,,,,
6,car,0.5217552781105042,8,579,759,752,874,,,,,,,
7,car,0.8848181962966919,1,104,817,400,1055,matricula,0.6097651720046997,374,939,400,978,
7,car,0.8986473679542542,2,205,785,622,988,,,,,,,
7,car,0.7896247506141663,3,1149,721,1499,885,,,,,,,
7,car,0.5937749147415161,4,791,732,923,777,,,,,,,
7,car,0.6673102974891663,5,400,767,682,899,,,,,,,
7,car,0.6284915804862976,6,958,728,1094,785,,,,,,,
7,car,0.5814235210418701,7,1065,737,1254,816,,,,,,,
7,car,0.5329172611236572,8,576,759,751,875,,,,,,,
8,car,0.8837080001831055,1,103,817,398,1055,matricula,0.6503655314445496,373,938,398,978,
8,car,0.8913071751594543,2,203,784,623,989,,,,,,,
8,car,0.7765883803367615,3,1148,721,1498,885,,,,,,,
8,car,0.5833271145820618,4,791,732,923,776,,,,,,,
8,car,0.6308981776237488,5,404,766,682,899,,,,,,,
8,car,0.6045845150947571,6,961,729,1096,785,,,,,,,
8,car,0.550794243812561,7,1063,735,1252,815,,,,,,,
8,car,0.5331394672393799,8,576,759,749,874,,,,,,,
8,car,0.4280741512775421,9,644,765,801,843,,,,,,,
9,car,0.8762113451957703,1,101,815,398,1054,matricula,0.5460259914398193,373,936,398,978,
9,car,0.9056342840194702,2,200,784,622,989,,,,,,,
9,car,0.7729180455207825,3,1148,721,1498,884,,,,,,,
9,car,0.6371068954467773,4,789,733,921,776,,,,,,,
9,car,0.6981019377708435,5,408,763,679,896,,,,,,,
9,car,0.6230053901672363,6,962,729,1093,783,,,,,,,
9,car,0.587630033493042,7,1062,734,1253,814,,,,,,,
9,car,0.49693402647972107,8,579,758,749,872,,,,,,,
9,car,0.4506402909755707,9,644,765,801,842,,,,,,,
10,car,0.8856947422027588,1,103,816,399,1055,matricula,0.529952883720398,372,939,399,976,
10,car,0.8957899808883667,2,199,783,619,987,,,,,,,
10,car,0.7690961360931396,3,1148,721,1498,884,,,,,,,
10,car,0.6248204112052917,4,788,733,919,776,,,,,,,
10,car,0.6760525107383728,5,406,764,681,899,,,,,,,
10,car,0.6400201916694641,6,959,729,1090,783,,,,,,,
10,car,0.6095309853553772,7,1062,733,1255,814,,,,,,,
10,car,0.49957704544067383,8,578,760,746,876,,,,,,,
10,car,0.45605891942977905,9,624,763,801,841,,,,,,,
11,car,0.8866778016090393,1,103,815,398,1055,matricula,0.6950128674507141,372,937,398,975,
11,car,0.8898202776908875,2,197,782,619,987,,,,,,,
11,car,0.7594689130783081,3,1147,720,1498,885,,,,,,,
11,car,0.6057116389274597,4,789,733,918,777,,,,,,,
11,car,0.7148304581642151,5,405,762,679,897,,,,,,,
11,car,0.6392103433609009,6,959,728,1094,782,,,,,,,
11,car,0.6518524289131165,7,1063,734,1262,814,,,,,,,
11,car,0.5131336450576782,8,578,759,747,874,,,,,,,
11,car,0.44678935408592224,9,641,764,800,841,,,,,,,
12,car,0.8826090693473816,1,101,813,397,1054,matricula,0.6978128552436829,372,936,397,974,
12,car,0.8872866034507751,2,196,782,620,985,,,,,,,
12,car,0.7720560431480408,3,1147,720,1498,884,,,,,,,
12,car,0.5647690296173096,4,792,731,912,777,,,,,,,
12,car,0.6969369649887085,5,401,763,680,898,,,,,,,
12,car,0.6692613959312439,6,959,727,1096,780,,,,,,,
12,car,0.6222840547561646,7,1062,734,1262,814,,,,,,,
12,car,0.5306364893913269,8,577,758,747,873,,,,,,,
12,car,0.43841931223869324,9,647,764,799,841,,,,,,,
13,car,0.8820537328720093,1,100,812,396,1053,matricula,0.6495509147644043,371,934,396,974,
13,car,0.8834329843521118,2,195,782,619,984,,,,,,,
13,car,0.7413679957389832,3,1146,719,1498,884,,,,,,,
13,car,0.5622807145118713,4,794,729,908,777,,,,,,,
13,car,0.6670008897781372,5,401,763,679,898,,,,,,,
13,car,0.6578634977340698,6,958,725,1099,780,,,,,,,
13,car,0.6315659284591675,7,1062,733,1266,814,,,,,,,
13,car,0.4770709276199341,8,576,757,746,874,,,,,,,
13,car,0.4329957365989685,9,648,764,799,840,,,,,,,
14,car,0.8803036212921143,1,100,813,398,1053,matricula,0.5804059505462646,371,938,398,975,
14,car,0.8953427076339722,2,194,782,618,982,,,,,,,
14,car,0.7696000933647156,3,1145,719,1498,883,,,,,,,
14,car,0.5356435775756836,4,791,730,913,775,,,,,,,
14,car,0.6501230597496033,5,401,763,679,898,,,,,,,
14,car,0.6391791105270386,6,958,725,1099,780,,,,,,,
14,car,0.5968811511993408,7,1063,733,1266,813,,,,,,,
14,car,0.5100079774856567,8,578,757,745,873,,,,,,,
14,car,0.4605834484100342,9,648,764,799,839,,,,,,,
15,car,0.8808650970458984,1,100,812,397,1052,matricula,0.6638856530189514,370,935,397,972,
15,car,0.8781190514564514,2,192,782,617,982,,,,,,,
15,car,0.7195674777030945,3,1144,719,1498,882,,,,,,,
15,car,0.6429057121276855,4,789,729,917,774,,,,,,,
15,car,0.6485059261322021,5,400,762,679,898,,,,,,,
15,car,0.6193062663078308,6,958,724,1100,779,,,,,,,
15,car,0.5428043603897095,7,1065,735,1267,813,,,,,,,
15,car,0.5265774130821228,8,579,758,743,875,,,,,,,
15,car,0.4580787718296051,9,620,760,799,838,,,,,,,
16,car,0.880670428276062,1,99,812,395,1052,matricula,0.6907503604888916,370,934,395,972,
16,car,0.8628937602043152,2,191,780,617,983,,,,,,,
16,car,0.7144500613212585,3,1144,718,1497,882,,,,,,,
16,car,0.6292173862457275,4,790,730,920,772,,,,,,,
16,car,0.6733584403991699,5,399,762,679,900,,,,,,,
16,car,0.5904222726821899,6,961,722,1100,779,,,,,,,
16,car,0.5838698744773865,7,1063,733,1257,812,,,,,,,
16,car,0.538121223449707,8,579,757,741,874,,,,,,,
16,car,0.48334404826164246,9,613,759,798,838,,,,,,,
17,car,0.8853133916854858,1,98,812,393,1051,matricula,0.6270702481269836,369,934,393,972,
17,car,0.8597503304481506,2,190,781,617,981,,,,,,,
17,car,0.7785309553146362,3,1143,718,1495,882,,,,,,,
17,car,0.5628247261047363,4,792,729,917,774,,,,,,,
17,car,0.6676743626594543,5,400,762,679,898,,,,,,,
17,car,0.6355606913566589,6,961,720,1101,777,,,,,,,
17,car,0.6570973992347717,7,1061,732,1257,811,,,,,,,
17,car,0.5593420267105103,8,577,756,741,872,,,,,,,
17,car,0.4348479211330414,9,598,757,772,846,,,,,,,
18,car,0.8855873942375183,1,98,811,392,1050,matricula,0.6275075078010559,368,933,392,972,
18,car,0.8637786507606506,2,190,782,615,980,,,,,,,
18,car,0.760231614112854,3,1143,717,1494,882,,,,,,,
18,car,0.49439141154289246,4,794,728,908,774,,,,,,,
18,car,0.6611400842666626,5,399,762,678,896,,,,,,,
18,car,0.6360090374946594,6,961,720,1101,777,,,,,,,
18,car,0.7139131426811218,7,1059,731,1252,811,,,,,,,
18,car,0.5679131746292114,8,578,756,741,871,,,,,,,
19,car,0.8731706142425537,1,97,809,390,1050,matricula,0.6689609289169312,368,932,390,972,
19,car,0.8629610538482666,2,189,782,614,979,,,,,,,
19,car,0.73777174949646,3,1142,717,1495,881,,,,,,,
19,car,0.588160514831543,4,793,728,906,774,,,,,,,
19,car,0.6177637577056885,5,399,761,678,895,,,,,,,
19,car,0.6504223942756653,6,961,719,1098,777,,,,,,,
19,car,0.6764777898788452,7,1059,729,1258,812,,,,,,,
19,car,0.5587298274040222,8,577,755,740,871,,,,,,,
19,car,0.45815789699554443,9,591,756,769,850,,,,,,,
20,car,0.8737127780914307,1,96,809,393,1048,matricula,0.7088467478752136,368,931,393,969,
20,car,0.8898651003837585,2,184,779,613,979,,,,,,,
20,car,0.7154975533485413,3,1142,716,1496,880,,,,,,,
20,car,0.6418905258178711,4,795,727,910,772,,,,,,,
20,car,0.6114975214004517,5,396,761,678,895,,,,,,,
20,car,0.6230664849281311,6,962,718,1099,776,,,,,,,
20,car,0.6343389749526978,7,1060,728,1262,811,,,,,,,
20,car,0.5693658590316772,8,575,754,740,869,,,,,,,
20,car,0.44411689043045044,10,605,755,796,834,,,,,,,
20,car,0.4862576723098755,12,928,731,979,768,,,,,,,
20,car,0.46493858098983765,9,591,755,765,849,,,,,,,
21,car,0.8836482167243958,1,96,808,393,1046,matricula,0.6301864981651306,368,930,393,968,
21,car,0.8784204721450806,2,184,779,612,976,,,,,,,
21,car,0.7279019951820374,3,1141,715,1495,879,,,,,,,
21,car,0.6346525549888611,4,792,726,909,770,,,,,,,
21,car,0.5943201780319214,5,396,759,677,892,,,,,,,
21,car,0.6240279674530029,6,963,718,1098,776,,,,,,,
21,car,0.5884538292884827,7,1061,728,1260,810,,,,,,,
21,car,0.6436499953269958,8,563,754,747,866,,,,,,,
21,car,0.4248066544532776,12,928,730,978,766,,,,,,,
22,car,0.8831335306167603,1,97,807,396,1044,,,,,,,
22,car,0.8813990354537964,2,183,778,611,975,,,,,,,
22,car,0.7526662945747375,3,1141,714,1495,879,,,,,,,
22,car,0.6111513376235962,4,792,726,905,769,,,,,,,
22,car,0.48311713337898254,5,394,757,677,889,,,,,,,
22,car,0.6688688397407532,6,962,717,1097,774,,,,,,,
22,car,0.6858658194541931,7,1061,727,1255,808,,,,,,,
22,car,0.5751823782920837,8,565,753,746,865,,,,,,,
22,car,0.4134012758731842,10,599,752,793,830,,,,,,,
22,car,0.46784505248069763,9,583,754,768,846,,,,,,,
23,car,0.8892465829849243,1,97,805,396,1043,,,,,,,
23,car,0.8890441656112671,2,181,778,609,973,,,,,,,
23,car,0.7492687702178955,3,1141,714,1495,877,,,,,,,
23,car,0.6447248458862305,4,789,726,909,768,,,,,,,
23,car,0.5769273042678833,5,388,756,678,888,,,,,,,
23,car,0.6310078501701355,6,964,716,1095,773,,,,,,,
23,car,0.6499488949775696,7,1061,726,1256,807,,,,,,,
23,car,0.5690321922302246,8,558,752,745,864,,,,,,,
23,car,0.4582933187484741,14,233,686,380,720,,,,,,,
23,car,0.4052034616470337,10,601,750,793,830,,,,,,,
23,car,0.48839011788368225,9,582,753,760,849,,,,,,,
24,car,0.8890938758850098,1,97,804,393,1041,matricula,0.5661173462867737,366,926,393,966,
24,car,0.8782738447189331,2,182,776,610,970,,,,,,,
24,car,0.7777043581008911,3,1141,714,1494,877,,,,,,,
24,car,0.6941129565238953,4,788,724,908,767,,,,,,,
24,car,0.4999518394470215,5,392,754,677,888,,,,,,,
24,car,0.641373872756958,6,964,715,1098,771,,,,,,,
24,car,0.6272595524787903,7,1060,725,1259,805,,,,,,,
24,car,0.5448380708694458,8,559,751,743,867,,,,,,,
24,car,0.48838135600090027,14,233,684,380,719,,,,,,,
24,car,0.4489157795906067,9,584,752,762,848,,,,,,,
25,car,0.8841355443000793,1,96,802,392,1039,matricula,0.5933281183242798,367,923,392,964,
25,car,0.8862408995628357,2,182,775,609,970,,,,,,,
25,car,0.7808962464332581,3,1141,713,1494,876,,,,,,,
25,car,0.6123298406600952,4,789,723,911,765,,,,,,,
25,car,0.5557954907417297,5,394,752,677,887,,,,,,,
25,car,0.6360891461372375,6,967,715,1096,771,,,,,,,
25,car,0.6539067029953003,7,1060,725,1251,804,,,,,,,
25,car,0.5001378059387207,8,558,751,744,868,,,,,,,
25,car,0.4150888919830322,14,233,683,379,716,,,,,,,
25,car,0.4403066039085388,9,584,750,755,846,,,,,,,
25,car,0.41375264525413513,10,602,748,793,828,,,,,,,
26,car,0.8868260979652405,1,96,801,393,1038,matricula,0.5965729355812073,366,924,393,963,
26,car,0.8883125185966492,2,185,774,611,969,,,,,,,
26,car,0.7667987942695618,3,1141,713,1494,875,,,,,,,
26,car,0.6304841041564941,4,786,723,913,765,,,,,,,
26,car,0.6227399110794067,5,396,750,676,881,,,,,,,
26,car,0.5562331676483154,6,969,716,1094,770,,,,,,,
26,car,0.6022758483886719,7,1060,725,1249,802,,,,,,,
26,car,0.49083879590034485,8,559,750,743,867,,,,,,,
26,car,0.45318105816841125,14,233,682,377,715,,,,,,,
26,car,0.40223872661590576,12,924,724,977,763,,,,,,,
27,car,0.8777262568473816,1,95,801,394,1037,matricula,0.6117270588874817,366,923,394,961,
27,car,0.8760198354721069,2,184,773,613,968,,,,,,,
27,car,0.7448001503944397,3,1141,712,1493,874,,,,,,,
27,car,0.6385060548782349,4,785,722,910,765,,,,,,,
27,car,0.5346262454986572,5,394,751,676,883,,,,,,,
27,car,0.6213331818580627,6,971,715,1094,769,,,,,,,
27,car,0.606490969657898,7,1059,725,1251,801,,,,,,,
27,car,0.4823155105113983,8,562,749,744,865,,,,,,,
27,car,0.4971606731414795,12,922,723,976,762,,,,,,,
28,car,0.8884434103965759,1,95,800,394,1036,matricula,0.6084504723548889,366,922,394,960,
28,car,0.8666579723358154,2,185,772,615,967,,,,,,,
28,car,0.7551009058952332,3,1142,711,1492,874,,,,,,,
28,car,0.6436917781829834,4,784,720,910,764,,,,,,,
28,car,0.6167566180229187,5,393,749,676,877,,,,,,,
28,car,0.6393251419067383,6,971,714,1094,769,,,,,,,
28,car,0.6063908338546753,7,1059,724,1261,802,,,,,,,
28,car,0.4195176661014557,8,564,747,744,864,,,,,,,
28,car,0.5007195472717285,12,922,721,975,761,,,,,,,
28,car,0.4382540285587311,10,593,748,794,826,,,,,,,
28,car,0.4136980473995209,14,235,680,378,713,,,,,,,
29,car,0.8868196606636047,1,95,799,394,1035,matricula,0.631321132183075,366,921,394,960,
29,car,0.8695056438446045,2,184,771,614,965,,,,,,,
29,car,0.7606579661369324,3,1142,710,1492,873,,,,,,,
29,car,0.6855353116989136,4,784,718,910,762,,,,,,,
29,car,0.6673128008842468,5,397,746,675,875,,,,,,,
29,car,0.6271793246269226,6,973,712,1094,768,,,,,,,
29,car,0.5529400110244751,7,1060,722,1263,800,,,,,,,
29,car,0.4759395718574524,8,562,747,747,860,,,,,,,
29,car,0.4510032534599304,12,921,721,976,759,,,,,,,
29,car,0.4391048550605774,15,1060,720,1212,797,,,,,,,
29,car,0.5336668491363525,14,235,679,378,711,,,,,,,
30,car,0.883285641670227,1,96,798,394,1033,matricula,0.6020154356956482,366,919,394,957,
30,car,0.8725886940956116,2,185,768,615,963,,,,,,,
30,car,0.7416864633560181,3,1142,710,1493,872,,,,,,,
30,car,0.7057583332061768,4,783,718,907,761,,,,,,,
30,car,0.5458659529685974,5,397,744,683,873,,,,,,,
30,car,0.6491067409515381,6,974,712,1093,768,,,,,,,
30,car,0.5393779873847961,7,1060,721,1254,800,,,,,,,
30,car,0.4696257412433624,8,559,745,746,862,,,,,,,
30,car,0.5125477313995361,12,922,722,976,758,,,,,,,
31,car,0.8820691108703613,1,96,796,395,1031,,,,,,,
31,car,0.8983340859413147,2,187,768,614,961,,,,,,,
31,car,0.7428911924362183,3,1142,709,1493,872,,,,,,,
31,car,0.6733899116516113,4,781,716,911,759,,,,,,,
31,car,0.7127899527549744,5,400,743,677,874,,,,,,,
31,car,0.6647020578384399,6,976,712,1093,767,,,,,,,
31,car,0.5432745814323425,7,1061,720,1261,800,,,,,,,
31,car,0.48812830448150635,8,557,744,746,863,,,,,,,
31,car,0.493961364030838,12,923,720,975,756,,,,,,,
31,car,0.4092874526977539,10,597,742,795,825,,,,,,,
31,car,0.4481090307235718,15,1060,719,1214,795,,,,,,,
31,car,0.46301716566085815,14,234,677,377,708,,,,,,,
32,car,0.8811559081077576,1,97,795,399,1030,,,,,,,
32,car,0.8879898190498352,2,188,767,615,959,,,,,,,
32,car,0.7335093021392822,3,1141,708,1492,871,,,,,,,
32,car,0.6877604722976685,4,782,714,914,758,,,,,,,
32,car,0.6430898308753967,5,400,741,675,873,,,,,,,
32,car,0.6538441181182861,6,977,711,1094,767,,,,,,,
32,car,0.5703864693641663,7,1061,719,1263,799,,,,,,,
32,car,0.4089174270629883,8,553,743,747,860,,,,,,,
32,car,0.4786040484905243,12,924,719,976,755,,,,,,,
32,car,0.4089224934577942,10,594,741,796,825,,,,,,,
32,car,0.5076674222946167,14,233,677,377,708,,,,,,,
33,car,0.8780819177627563,1,97,793,396,1029,,,,,,,
33,car,0.8911097645759583,2,190,767,613,959,,,,,,,
33,car,0.6919997930526733,3,1140,708,1492,870,,,,,,,
33,car,0.649824321269989,4,783,713,910,757,,,,,,,
33,car,0.5935478210449219,5,399,740,677,873,,,,,,,
33,car,0.5950066447257996,6,977,710,1098,766,,,,,,,
33,car,0.5245599746704102,7,1060,718,1262,799,,,,,,,
33,car,0.4381570518016815,12,924,719,976,755,,,,,,,
33,car,0.46626386046409607,10,593,741,796,824,,,,,,,
33,car,0.4252532124519348,14,233,675,377,708,,,,,,,
33,car,0.4374693036079407,15,1059,716,1209,794,,,,,,,
34,car,0.8803625106811523,1,97,793,395,1028,,,,,,,
34,car,0.8983204364776611,2,191,768,611,959,,,,,,,
34,car,0.6810526847839355,3,1141,707,1493,869,,,,,,,
34,car,0.6298431158065796,4,783,712,903,755,,,,,,,
34,car,0.609756350517273,5,401,740,679,875,,,,,,,
34,car,0.5751679539680481,6,977,710,1099,766,,,,,,,
34,car,0.5466870665550232,7,1059,717,1245,797,,,,,,,
34,car,0.4384550154209137,12,923,718,976,755,,,,,,,
34,car,0.45949867367744446,10,594,739,795,822,,,,,,,
35,car,0.8767848014831543,1,96,792,392,1027,matricula,0.5494413375854492,366,913,392,955,
35,car,0.9021023511886597,2,191,768,610,958,,,,,,,
35,car,0.7312986850738525,3,1141,707,1493,869,,,,,,,
35,car,0.6059067249298096,4,782,710,912,754,,,,,,,
35,car,0.6496127247810364,5,402,739,677,875,,,,,,,
35,car,0.6011618971824646,6,977,709,1098,765,,,,,,,
35,car,0.5281020998954773,7,1057,717,1237,795,,,,,,,
35,car,0.46641695499420166,12,923,717,976,755,,,,,,,
35,car,0.4166867733001709,10,587,737,794,821,,,,,,,
35,car,0.40301650762557983,16,646,750,794,820,,,,,,,
35,car,0.4252135455608368,9,571,740,736,846,,,,,,,
36,car,0.8698641657829285,1,97,791,391,1027,matricula,0.5997629761695862,366,912,391,954,
36,car,0.8945268392562866,2,191,767,612,958,,,,,,,
36,car,0.7251127362251282,3,1141,707,1492,868,,,,,,,
36,car,0.6401795148849487,4,780,711,914,754,,,,,,,
36,car,0.6372656226158142,5,401,738,676,873,,,,,,,
36,car,0.641011655330658,6,977,707,1097,764,,,,,,,
36,car,0.617844820022583,7,1058,718,1237,793,,,,,,,
36,car,0.48079293966293335,12,923,716,976,755,,,,,,,
36,car,0.4490795433521271,10,591,738,794,821,,,,,,,
36,car,0.40155577659606934,16,636,749,794,820,,,,,,,
37,car,0.8571740388870239,1,95,788,393,1024,matricula,0.5637383460998535,366,909,393,949,
37,car,0.8916798233985901,2,190,764,611,957,,,,,,,
37,car,0.6803727746009827,3,1140,704,1493,865,,,,,,,
37,car,0.5646372437477112,4,782,708,911,752,,,,,,,
37,car,0.7275340557098389,5,402,737,675,875,,,,,,,
37,car,0.5407947897911072,6,977,706,1097,761,,,,,,,
37,car,0.6373317241668701,7,1058,715,1242,791,,,,,,,
37,car,0.43424010276794434,12,922,713,977,753,,,,,,,
37,car,0.5116518139839172,10,596,735,794,819,,,,,,,
37,car,0.5235469341278076,16,637,746,794,819,,,,,,,
37,car,0.40827327966690063,15,1058,711,1205,781,,,,,,,
37,car,0.4042653441429138,9,575,737,736,836,,,,,,,
38,car,0.8581711053848267,1,95,785,394,1023,matricula,0.5557429790496826,367,907,394,947,
38,car,0.8759962320327759,2,191,761,612,956,,,,,,,
38,car,0.6285211443901062,3,1140,701,1491,862,,,,,,,
38,car,0.5626994371414185,4,781,709,902,752,,,,,,,
38,car,0.6665464043617249,5,402,736,674,871,,,,,,,
38,car,0.5427681803703308,6,979,704,1095,758,,,,,,,
38,car,0.6690880656242371,7,1057,714,1250,789,,,,,,,
38,car,0.48840442299842834,12,922,709,977,749,,,,,,,
38,car,0.4289702773094177,10,590,733,793,819,,,,,,,
38,car,0.4523320496082306,15,1057,708,1213,781,,,,,,,
38,car,0.4466361105442047,9,569,734,738,835,,,,,,,
39,car,0.8503310084342957,1,95,782,396,1021,,,,,,,
39,car,0.8693488836288452,2,189,757,610,950,,,,,,,
39,car,0.6069025993347168,3,1141,699,1490,860,,,,,,,
39,car,0.6433813571929932,4,785,706,907,751,,,,,,,
39,car,0.6500430703163147,5,398,734,675,869,,,,,,,
39,car,0.5328256487846375,6,979,701,1095,756,,,,,,,
39,car,0.6980488896369934,7,1058,711,1259,789,,,,,,,
39,car,0.5486049652099609,12,922,708,976,747,,,,,,,
39,car,0.45139309763908386,10,591,731,793,818,,,,,,,
39,car,0.43556317687034607,9,577,732,748,839,,,,,,,
40,car,0.8590295314788818,1,95,780,411,1019,,,,,,,
40,car,0.8755051493644714,2,189,756,609,944,,,,,,,
40,car,0.5100956559181213,3,1141,698,1490,858,,,,,,,
40,car,0.6746758222579956,4,786,703,905,749,,,,,,,
40,car,0.618273913860321,5,400,734,675,863,,,,,,,
40,car,0.48564088344573975,6,978,700,1098,754,,,,,,,
40,car,0.6927952170372009,7,1058,710,1261,788,,,,,,,
40,car,0.5101547837257385,12,922,706,977,745,,,,,,,
40,car,0.4640312194824219,10,591,729,792,816,,,,,,,
40,car,0.507975161075592,9,565,731,754,836,,,,,,,
41,car,0.8765966296195984,1,96,778,402,1016,,,,,,,
41,car,0.8897693157196045,2,191,756,607,939,,,,,,,
41,truck,0.5183385610580444,3,1141,695,1491,856,,,,,,,
41,car,0.6483624577522278,4,785,701,904,746,,,,,,,
41,car,0.6296307444572449,5,399,733,676,862,,,,,,,
41,car,0.5406330227851868,6,979,696,1099,752,,,,,,,
41,car,0.7012653946876526,7,1059,708,1261,787,,,,,,,
41,car,0.48043322563171387,12,922,704,976,744,,,,,,,
41,car,0.47364580631256104,10,590,728,791,815,,,,,,,
41,car,0.4995000660419464,9,567,729,751,836,,,,,,,
41,car,0.4353528618812561,17,1140,695,1492,855,,,,,,,
42,car,0.869797945022583,1,96,776,396,1014,,,,,,,
42,car,0.8951627016067505,2,192,753,607,941,,,,,,,
42,truck,0.46095210313796997,3,1141,692,1493,854,,,,,,,
42,car,0.6486436724662781,4,786,700,900,745,,,,,,,
42,car,0.6024590730667114,5,399,734,675,860,,,,,,,
42,car,0.43325209617614746,6,979,696,1099,751,,,,,,,
42,car,0.6723363399505615,7,1058,707,1262,784,,,,,,,
42,car,0.4958449602127075,12,922,703,977,743,,,,,,,
42,car,0.4855939447879791,10,588,727,782,818,,,,,,,
42,car,0.49948620796203613,9,571,729,744,837,,,,,,,
42,car,0.5275282859802246,17,1140,693,1493,854,,,,,,,
43,car,0.8618966341018677,1,95,775,394,1012,,,,,,,
43,car,0.9061478972434998,2,192,753,607,942,,,,,,,
43,car,0.6151029467582703,3,1143,691,1494,854,,,,,,,
43,car,0.6315872073173523,4,786,698,902,743,,,,,,,
43,car,0.6324009895324707,5,399,733,676,859,,,,,,,
43,car,0.49587926268577576,6,977,694,1099,749,,,,,,,
43,car,0.7155328989028931,7,1058,705,1259,782,,,,,,,
43,car,0.5450152158737183,12,921,702,977,742,,,,,,,
43,car,0.4459632933139801,10,589,727,767,818,,,,,,,
44,car,0.8604831099510193,1,96,774,393,1010,matricula,0.5415705442428589,366,894,393,937,
44,car,0.8960181474685669,2,195,749,610,943,,,,,,,
44,car,0.5388785004615784,3,1143,688,1494,853,,,,,,,
44,car,0.6262985467910767,4,786,696,900,741,,,,,,,
44,car,0.5747314095497131,5,397,732,677,855,,,,,,,
44,car,0.6809811592102051,7,1056,704,1260,786,,,,,,,
44,car,0.6046472191810608,12,921,699,978,741,,,,,,,
44,car,0.4788677394390106,10,586,724,754,821,,,,,,,
44,car,0.44885489344596863,16,594,720,792,810,,,,,,,
45,car,0.8453092575073242,1,96,772,396,1007,,,,,,,
45,car,0.8925618529319763,2,195,748,609,937,,,,,,,
45,car,0.5936196446418762,3,1141,687,1493,851,,,,,,,
45,car,0.5843114852905273,4,786,695,900,739,,,,,,,
45,car,0.6329360008239746,5,397,727,679,853,,,,,,,
45,car,0.6013059616088867,7,1058,703,1248,781,,,,,,,
45,car,0.513228178024292,12,920,696,980,738,,,,,,,
45,car,0.44861850142478943,10,580,721,764,822,,,,,,,
46,car,0.8522352576255798,1,98,769,397,1006,,,,,,,
46,car,0.8920156359672546,2,194,744,610,936,,,,,,,
46,car,0.639314591884613,3,1141,685,1494,850,,,,,,,
46,car,0.634789228439331,4,784,693,903,738,,,,,,,
46,car,0.6047548055648804,5,393,724,679,853,,,,,,,
46,car,0.594388484954834,7,1056,702,1258,780,,,,,,,
